Price,Close,High,Low,Open,Volume,Date,Return,Daily_Range,MA_7,MA_30,Volatility_7,Year,Month,DayOfWeek,Lag_1,Lag_7,Volume_MA_7
2017-02-16,7.608601570129394,7.840279312036581,7.608601570129394,7.840279312036581,73000,2017-02-16,-0.03272551408981528,0.2316777419071876,7.695809432438442,7.168911170959473,0.03452100062157427,2017,2,3,7.866021156311035,6.803244590759277,47571.42857142857
2017-02-17,7.630667209625244,7.814538708652358,7.549764002562391,7.68178346390953,52600,2017-02-17,0.0029000913364261027,0.264774706089967,7.754648549216134,7.18562536239624,0.02851104547670974,2017,2,4,7.608601570129394,7.218793392181396,44142.857142857145
2017-02-21,7.509312152862549,7.715248038243842,7.4651826838595,7.63802234425615,40000,2017-02-21,-0.015903597081211918,0.25006535438434163,7.735736097608294,7.200979566574096,0.018895374413963988,2017,2,1,7.630667209625244,7.641699314117432,40828.57142857143
2017-02-22,7.25556755065918,7.652729871133713,7.11030893077374,7.439439008312463,71000,2017-02-22,-0.033790658456865685,0.5424209403599729,7.654832363128662,7.2045801162719725,0.01820867237943328,2017,2,2,7.509312152862549,7.821893692016602,47028.57142857143
2017-02-23,7.310728549957275,7.384277410589034,6.994470132634118,7.200405960423556,75200,2017-02-23,0.007602575389582533,0.3898072779549162,7.57025112424578,7.2078223864237465,0.01770748907732419,2017,2,3,7.25556755065918,7.902797222137451,51000.0
2017-02-24,7.068018436431885,7.35669656298363,6.673430313139202,7.226147999035044,29200,2017-02-24,-0.033199169120676664,0.6832662498444275,7.464130946568081,7.204194847742716,0.01962330665390909,2017,2,4,7.310728549957275,7.810859680175781,51914.28571428572
2017-02-27,7.093762874603272,7.229827393114221,6.946665112063488,7.042278377148701,20600,2017-02-27,0.003642384128299536,0.2831622810507337,7.353808334895542,7.201425457000733,0.019045388330373947,2017,2,0,7.068018436431885,7.866021156311035,51657.142857142855
2017-02-28,6.862082004547119,7.101114733472767,6.805081606303809,7.101114733472767,20000,2017-02-28,-0.03265979905891769,0.2960331271689576,7.2471626826695035,7.193984683354696,0.019034918486619083,2017,2,1,7.093762874603272,7.608601570129394,44085.71428571428
2017-03-01,6.924599170684815,6.97976046852264,6.667178845556355,6.97976046852264,37000,2017-03-01,0.009110524487505378,0.31258162296628456,7.146295819963727,7.185576502482096,0.020095561508983666,2017,3,2,6.862082004547119,7.630667209625244,41857.142857142855
2017-03-02,6.873115062713623,6.961373275382703,6.847373171695216,6.924598844750439,21200,2017-03-02,-0.007434958573363959,0.11400010368748692,7.055410521371024,7.18070060412089,0.02018844494579684,2017,3,3,6.924599170684815,7.509312152862549,39171.42857142857
2017-03-03,6.9466633796691895,6.987115324420929,6.730430788810348,6.825308246827911,18400,2017-03-03,0.010700870898344705,0.2566845356105816,7.01128135408674,7.179008595148722,0.019312532191429494,2017,3,4,6.873115062713623,7.25556755065918,31657.14285714286
2017-03-06,6.895179271697998,6.946663052474227,6.858404841966161,6.909889324156296,8400,2017-03-06,-0.0074113434259489575,0.08825821050806582,6.9519171714782715,7.176576964060465,0.018355669352074742,2017,3,0,6.9466633796691895,7.310728549957275,22114.285714285714
2017-03-07,6.917246341705322,6.979762686161529,6.854729997249116,6.898859470388747,10000,2017-03-07,0.0032003620410423483,0.12503268891241337,6.930378300803048,7.1712192376454675,0.014920756129256148,2017,3,1,6.895179271697998,7.068018436431885,19371.428571428572
2017-03-08,6.89150333404541,6.983439078685419,6.865761437772458,6.968729724278332,13400,2017-03-08,-0.0037215687266626274,0.11767764091296051,6.901484080723354,7.170617866516113,0.014632941272668341,2017,3,2,6.917246341705322,7.093762874603272,18342.85714285714
2017-03-09,6.766470432281494,6.954019429060299,6.737051023066037,6.840019306027158,15400,2017-03-09,-0.0181430517701745,0.21696840599426181,6.887825284685407,7.161332766215007,0.010280807719700694,2017,3,3,6.89150333404541,6.862082004547119,17685.714285714286
2017-03-10,6.689244747161865,6.895180611702103,6.549502027306172,6.748083565601934,25200,2017-03-10,-0.01141299380415528,0.34567858439593113,6.854203224182129,7.151182190577189,0.00949492191929088,2017,3,4,6.766470432281494,6.924599170684815,16000.0
2017-03-13,6.700276374816895,6.810599681954977,6.534792466230803,6.645115071954864,24200,2017-03-13,0.001649158921821492,0.275807215724174,6.829511983054025,7.141399335861207,0.009707362388086161,2017,3,0,6.689244747161865,6.873115062713623,16428.571428571428
2017-03-14,6.74072790145874,6.891502447151474,6.534792056363734,6.534792056363734,22600,2017-03-14,0.006037292251687143,0.3567103907877405,6.80009262902396,7.132964865366618,0.008667320458268641,2017,3,1,6.700276374816895,6.9466633796691895,17028.571428571428
2017-03-15,6.784857273101807,6.92827678995498,6.676740622669155,6.74808284017654,26800,2017-03-15,0.006546677493615594,0.25153616728582495,6.784332343510219,7.127588144938151,0.009395783038169146,2017,3,2,6.74072790145874,6.895179271697998,19657.14285714286
2017-03-16,6.707631587982178,6.983438811343685,6.707631587982178,6.862083661121183,10400,2017-03-16,-0.011382064796821245,0.2758072233615074,6.754387378692627,7.12293267250061,0.009596894200041372,2017,3,3,6.784857273101807,6.917246341705322,19714.285714285714
2017-03-17,6.909890174865723,6.909890174865723,6.663502377166518,6.663502377166518,44400,2017-03-17,0.030153502652996655,0.24638779769920482,6.757014070238386,7.124897098541259,0.0162200523321479,2017,3,4,6.707631587982178,6.89150333404541,24142.85714285714
2017-03-20,6.854730129241943,6.8731177023267644,6.718665595485235,6.8731177023267644,11600,2017-03-20,-0.007982767341863206,0.15445210684152944,6.769622598375593,7.125755167007446,0.014653421949490694,2017,3,0,6.909890174865723,6.766470432281494,23600.0
2017-03-21,6.549501895904541,6.766470297579554,6.549501895904541,6.766470297579554,3800,2017-03-21,-0.04452811818736868,0.21696840167501286,6.749659333910261,7.118522882461548,0.02277767172015586,2017,3,1,6.854730129241943,6.689244747161865,20542.85714285714
2017-03-22,6.3950514793396,6.641439353373208,6.306793230622007,6.527439203123094,121000,2017-03-22,-0.023582009597023057,0.3346461227512014,6.706055777413504,7.104916445414225,0.023926142142790274,2017,3,2,6.549501895904541,6.700276374816895,34371.42857142857
2017-03-23,6.4171142578125,6.475953069112536,6.262662202796418,6.284726581680441,46000,2017-03-23,0.003449976680278244,0.21329086631611816,6.659825256892613,7.07819380760193,0.023721254062562248,2017,3,3,6.3950514793396,6.74072790145874,37714.28571428572
2017-03-24,6.4060821533203125,6.549501677940899,6.387695286568855,6.435501560971048,22800,2017-03-24,-0.0017191690920504987,0.16180639137204444,6.605714525495257,7.0370065689086925,0.023147201882630287,2017,3,4,6.4171142578125,6.784857273101807,37142.857142857145
2017-03-27,6.336211204528809,6.512727661782978,6.255308003640827,6.402405051352635,46600,2017-03-27,-0.010906970457019383,0.25741965814215106,6.552654470716204,6.987483819325766,0.023136126275633672,2017,3,0,6.4060821533203125,6.707631587982178,42314.28571428572
2017-03-28,6.325179100036621,6.435501705857134,6.196468925636673,6.266340283410477,136000,2017-03-28,-0.0017411200694039675,0.2390327802204606,6.4691243171691895,6.934896548589071,0.016622784157082935,2017,3,1,6.336211204528809,6.909890174865723,55400.0
2017-03-29,6.420792579650879,6.604664083554936,6.396889789161521,6.531115902841787,9200,2017-03-29,0.015116327633110771,0.2077742943934151,6.40713323865618,6.888560978571575,0.019666812802198775,2017,3,2,6.325179100036621,6.854730129241943,55057.142857142855
2017-03-30,6.306790351867676,6.488823388980427,6.196467766681329,6.369306670516977,49600,2017-03-30,-0.01775516439271141,0.2923556222990982,6.372460160936628,6.836586618423463,0.013163569723855151,2017,3,3,6.420792579650879,6.549501895904541,61600.0
2017-03-31,6.281050205230713,6.314147130254605,6.196469486353696,6.284727719279377,42600,2017-03-31,-0.004081338557470837,0.11767764390090818,6.356174264635358,6.792334906260174,0.010430867195675174,2017,3,4,6.306790351867676,6.3950514793396,50400.0
2017-04-03,6.3950514793396,6.714988244678308,6.3950514793396,6.6120199371340105,17200,2017-04-03,0.018150033893050033,0.3199367653387082,6.35302243913923,6.751147715250652,0.012997093948495492,2017,4,0,6.281050205230713,6.4171142578125,46285.71428571428
2017-04-04,6.475955009460449,6.619374567299403,6.398728608106588,6.619374567299403,11400,2017-04-04,0.012650958382778299,0.22064595919281427,6.363004275730678,6.7167024771372486,0.013863609848320373,2017,4,1,6.3950514793396,6.4060821533203125,44657.142857142855
2017-04-05,6.51640510559082,6.552076218186493,6.2148559856702335,6.552076218186493,14200,2017-04-05,0.006246197830478861,0.3372202325162599,6.38874626159668,6.692063728968304,0.012748773249447029,2017,4,2,6.475955009460449,6.336211204528809,40028.57142857143
2017-04-06,6.623050212860107,6.792211622944178,6.325178637782435,6.435501235540397,20200,2017-04-06,0.016365634969162546,0.46703298516174296,6.431299277714321,6.669141117731731,0.013198916451533588,2017,4,3,6.51640510559082,6.325179100036621,23485.714285714286
2017-04-07,6.615695953369141,6.667179744772977,6.494340801192917,6.667179744772977,10800,2017-04-07,-0.0011104037044271653,0.1728389435800599,6.459142616816929,6.65406370162964,0.012889657550156091,2017,4,4,6.623050212860107,6.420792579650879,23714.285714285714
2017-04-10,6.612018585205078,6.612018585205079,6.270017502967908,6.505373486173547,14800,2017-04-10,-0.0005558550740515367,0.34200108223717063,6.502746650150844,6.6380055586496995,0.009036509873914139,2017,4,0,6.615695953369141,6.306790351867676,18742.85714285714
2017-04-11,6.512726306915283,6.593630192386567,6.4538875000710245,6.542146411751317,23400,2017-04-11,-0.015016938777511757,0.1397426923155427,6.535843236105783,6.626360368728639,0.011766097107473773,2017,4,1,6.612018585205078,6.281050205230713,16000.0
2017-04-12,6.398726940155029,6.560534028240178,6.395049426628778,6.527437107917898,12400,2017-04-12,-0.01750409296936184,0.1654846016114,6.536368301936558,6.608831294377645,0.012911068845291375,2017,4,2,6.512726306915283,6.3950514793396,15314.285714285714
2017-04-13,6.457565307617188,6.58995297976012,6.350920228379553,6.376662119870916,8400,2017-04-13,0.009195324009362071,0.23903275138056745,6.5337412016732355,6.59497963587443,0.012409924658424111,2017,4,3,6.398726940155029,6.475955009460449,14885.714285714286
2017-04-17,6.361953258514404,6.531115393653004,6.361953258514404,6.520082851769812,44600,2017-04-17,-0.014806207068475574,0.1691621351385999,6.51167665209089,6.575489298502604,0.01308061478698968,2017,4,0,6.457565307617188,6.51640510559082,19228.571428571428
2017-04-18,6.33253288269043,6.420791100056635,6.277371584513297,6.306790990302032,14200,2017-04-18,-0.00462442501987903,0.14341951554333843,6.470174176352365,6.556734418869018,0.009803886481020518,2017,4,1,6.361953258514404,6.623050212860107,18371.428571428572
2017-04-19,6.372984409332275,6.435500730196456,6.288403710931891,6.292081224090244,13200,2017-04-19,0.006387890499932158,0.14709701926456553,6.4355010986328125,6.538592354456584,0.010827487108414576,2017,4,2,6.33253288269043,6.615695953369141,18714.285714285714
2017-04-20,6.306790351867676,6.406081099383722,6.292081001169312,6.306790351867676,14600,2017-04-20,-0.010386665526384897,0.11400009821440982,6.391897065298898,6.519101921717326,0.010750668250886383,2017,4,3,6.372984409332275,6.612018585205078,18685.714285714286
2017-04-21,6.2626633644104,6.319663078884403,6.2626633644104,6.31046964442867,22000,2017-04-21,-0.006996742399120293,0.05699971447400287,6.3561737877982,6.5023083527882894,0.01012304888036913,2017,4,4,6.306790351867676,6.512726306915283,18485.714285714286
2017-04-24,6.303113460540772,6.303113460540772,6.099016026542587,6.251629675897611,10200,2017-04-24,0.006458928698011013,0.2040974339981858,6.342514719281878,6.48943730990092,0.009428241998028332,2017,4,0,6.2626633644104,6.398726940155029,18171.428571428572
2017-04-25,6.369307994842529,6.369307994842529,6.303114149401943,6.317824204572757,6000,2017-04-25,0.010501878907329454,0.06619384544058615,6.329906531742641,6.478405030568441,0.009698423070714652,2017,4,1,6.303113460540772,6.457565307617188,17828.571428571428
2017-04-26,6.527437210083008,6.527437210083008,6.222210596766672,6.410862905273589,14800,2017-04-26,0.02482674968277898,0.3052266133163357,6.353547096252441,6.471295340855916,0.012176355613411112,2017,4,2,6.369307994842529,6.361953258514404,13571.42857142857
2017-04-27,6.571566581726074,6.582598420912511,6.475953334097693,6.494340200351079,4800,2017-04-27,0.006760596880947212,0.10664508681481788,6.387694767543247,6.464185651143392,0.011620854403818237,2017,4,3,6.527437210083008,6.33253288269043,12228.57142857143
2017-04-28,6.453888416290283,6.604662967909979,6.439546604136431,6.531114799620423,15000,2017-04-28,-0.01790717083549387,0.16511636377354844,6.3992524828229636,6.455727545420329,0.014528565764984727,2017,4,4,6.571566581726074,6.372984409332275,12485.714285714286
2017-05-01,6.3876953125,6.516404783110718,6.3876953125,6.516404783110718,14400,2017-05-01,-0.010256313639263603,0.12870947061071814,6.410810334341867,6.438321050008138,0.014510273965517233,2017,5,0,6.453888416290283,6.306790351867676,12457.142857142857
2017-05-02,6.361953258514404,6.6083410825931415,6.330327900994577,6.428147106985419,5800,2017-05-02,-0.004029943935369262,0.27801318159856425,6.424994604928153,6.4218951543172205,0.014247623004217193,2017,5,1,6.3876953125,6.2626633644104,10142.857142857143
2017-05-03,6.523760795593262,6.553180207806203,6.3876962771387005,6.3876962771387005,13800,2017-05-03,0.025433625571251284,0.16548393066750222,6.4565156527927945,6.421037117640178,0.01674824068435661,2017,5,2,6.361953258514404,6.303113460540772,10657.142857142857
2017-05-04,6.347243309020996,6.372985202921035,6.347243309020996,6.372985202921035,600,2017-05-04,-0.02705762705025938,0.025741893900039337,6.4533635548182895,6.419443511962891,0.020340625927895286,2017,5,3,6.523760795593262,6.369307994842529,9885.714285714286
2017-05-05,6.277371883392334,6.485146841213238,6.2295656097397165,6.40240453930102,23400,2017-05-05,-0.011008153024377965,0.2555812314735215,6.417639936719622,6.414785432815552,0.017228740035030565,2017,5,4,6.347243309020996,6.527437210083008,11114.285714285714
2017-05-08,6.253468990325928,6.2700174522815,6.025468738286998,6.2700174522815,12200,2017-05-08,-0.0038077866837306074,0.24454871399450262,6.372197423662458,6.409698327382405,0.016425975220847856,2017,5,0,6.277371883392334,6.571566581726074,12171.42857142857
2017-05-09,6.240597248077393,6.431823739357521,6.170726596636324,6.170726596636324,15000,2017-05-09,-0.0020583363039694547,0.261097142721197,6.341727256774902,6.406511195500692,0.015741589264562216,2017,5,1,6.253468990325928,6.453888416290283,12171.42857142857
2017-05-10,5.571304798126221,6.251629303825285,5.466498127675204,6.251629303825285,94600,2017-05-10,-0.1072481404175486,0.785131176150081,6.225100040435791,6.381382052103678,0.042093779596167925,2017,5,2,6.240597248077393,6.3876953125,23628.571428571428
2017-05-11,5.93360710144043,5.944698210212375,5.563912289928499,5.563912289928499,30200,2017-05-11,0.06503006323331317,0.38078592028387614,6.163907732282366,6.36514253616333,0.05279414940742868,2017,5,3,5.571304798126221,6.361953258514404,27114.285714285714
2017-05-12,5.693305492401123,5.892940870639376,5.685911772316857,5.885547150555109,6400,2017-05-12,-0.04049840256207249,0.20702909832251937,6.045271260397775,6.344693040847778,0.05156197261759633,2017,5,4,5.93360710144043,6.523760795593262,26057.14285714286
2017-05-15,5.73397159576416,5.777225788105518,5.717704778631831,5.717704778631831,18800,2017-05-15,0.007142793130864744,0.05952100947368688,5.957661015646798,6.326457087198893,0.05218745336081112,2017,5,0,5.693305492401123,6.347243309020996,28657.14285714286
2017-05-16,5.745062351226807,5.796819796758131,5.689608222318695,5.689608222318695,14400,2017-05-16,0.0019342187657225285,0.10721157443943596,5.881616796766009,6.304790782928467,0.05250661892792958,2017,5,1,5.73397159576416,6.277371883392334,27371.428571428572
2017-05-17,5.804214000701904,5.878152962942488,5.456700701886772,5.730275038461321,25800,2017-05-17,0.010296084856671106,0.4214522610557152,5.817437512534005,6.282399415969849,0.05311174568936801,2017,5,2,5.745062351226807,6.253468990325928,29314.285714285714
2017-05-18,6.04081916809082,6.417908412838736,5.767244825372993,5.767244825372993,12400,2017-05-18,0.040764376944113945,0.6506635874657434,5.788897786821638,6.266546551386515,0.056451849139899625,2017,5,3,5.804214000701904,6.240597248077393,28942.85714285714
2017-05-19,6.284817218780518,6.358756526938818,5.911425052342351,6.014939942736472,17000,2017-05-19,0.04039155020209151,0.44733147459646716,5.8908281326293945,6.255272118250529,0.03437222924486769,2017,5,4,6.04081916809082,5.571304798126221,17857.14285714286
2017-05-22,6.236757755279541,6.395726084206317,5.966879748428701,6.166515476361851,23000,2017-05-22,-0.007646915069759452,0.42884633577761644,5.934135368892124,6.242640844980875,0.02816786055301856,2017,5,0,6.284817218780518,5.93360710144043,16828.571428571428
2017-05-23,6.0149407386779785,6.111061569948189,5.9225169438186525,6.092576387893767,7600,2017-05-23,-0.03556607861092409,0.18854462612953693,5.9800832612173895,6.222738250096639,0.026795830427106003,2017,5,1,6.236757755279541,5.693305492401123,17000.0
2017-05-24,5.774637699127197,6.011242701501283,5.774637699127197,6.011242701501283,12400,2017-05-24,-0.03995102362448166,0.23660500237408577,5.985892704554966,6.198135296503703,0.03242308900421791,2017,5,2,6.0149407386779785,5.73397159576416,16085.714285714286
2017-05-25,5.896637439727783,5.896637439727783,5.8042136543008,5.8042136543008,11800,2017-05-25,0.021126821621904712,0.09242378542698315,6.007546288626535,6.181398979822794,0.03327026893146146,2017,5,3,5.774637699127197,5.745062351226807,15714.285714285714
2017-05-26,5.915121555328369,6.118453576737807,5.804212955652218,5.952091206076659,18200,2017-05-26,0.003134687487491128,0.31424062108558903,6.0233902250017435,6.163317521413167,0.033161577185633534,2017,5,4,5.896637439727783,5.804214000701904,14628.57142857143
2017-05-30,5.959486961364746,6.212727977077967,5.959486961364746,6.212727977077967,1600,2017-05-30,0.007500337164907833,0.253241015713221,6.01177133832659,6.149901978174845,0.029000251950462925,2017,5,1,5.915121555328369,6.04081916809082,13085.714285714286
2017-05-31,6.000151634216309,6.155423612973176,5.959485650470152,6.155423612973176,9600,2017-05-31,0.006823519057125305,0.19593796250302375,5.971104826245989,6.138822603225708,0.023074502989744918,2017,5,2,5.959486961364746,6.284817218780518,12028.57142857143
2017-06-01,5.85597038269043,6.273725531312266,5.811607013435953,6.273725531312266,25000,2017-06-01,-0.024029601302686165,0.46211851787631275,5.916706630161831,6.121588802337646,0.024036564092677907,2017,6,3,6.000151634216309,6.236757755279541,12314.285714285714
2017-06-02,5.674820423126221,6.005697735843154,5.674820423126221,5.863364672689952,53400,2017-06-02,-0.030934234247438686,0.3308773127169333,5.868118013654437,6.100523138046265,0.0232240169951162,2017,6,4,5.85597038269043,6.0149407386779785,18857.14285714286
2017-06-05,5.660033226013184,6.255242324700536,5.637851360611657,5.73027515340857,35800,2017-06-05,-0.002605755955338407,0.6173909640888784,5.85174594606672,6.080435466766358,0.01847808180865118,2017,6,0,5.674820423126221,5.774637699127197,22200.0
2017-06-06,5.637851715087891,5.652639508762418,5.637851715087891,5.637851715087891,4000,2017-06-06,-0.003918971857505671,0.014787793674527094,5.81477655683245,6.058260075251261,0.015232583935291791,2017,6,1,5.660033226013184,5.896637439727783,21085.714285714286
2017-06-07,5.619366645812988,5.822699064614886,5.575003266676559,5.822699064614886,24200,2017-06-07,-0.0032787434308414465,0.2476957979383272,5.77252585547311,6.03326203028361,0.01475667398283825,2017,6,2,5.637851715087891,5.915121555328369,21942.85714285714
2017-06-08,5.674820423126221,5.759850134341605,5.626760013608014,5.626760013608014,3600,2017-06-08,0.00986833228875561,0.1330901207335904,5.73185920715332,6.004841470718384,0.015171315899060836,2017,6,3,5.619366645812988,5.959486961364746,22228.571428571428
2017-06-09,6.009392738342285,6.114756476508928,5.637849522681727,5.637849522681727,20800,2017-06-09,0.05895733966357852,0.47690695382720083,5.733179364885602,5.986102342605591,0.029263874283968875,2017,6,4,5.674820423126221,6.000151634216309,23828.571428571428
2017-06-12,6.173908233642578,6.236756426624716,5.582395953540833,5.737667918253323,51400,2017-06-12,0.027376392667868066,0.6543604730838828,5.7785990578787665,5.976769669850667,0.02849904482604408,2017,6,0,6.009392738342285,5.85597038269043,27600.0
2017-06-13,6.214575290679932,6.42899845004782,6.1702122674383215,6.266333091311863,21000,2017-06-13,0.006586922820742913,0.2587861826094988,5.855706896100726,5.970999002456665,0.022963442576965126,2017,6,1,6.173908233642578,5.674820423126221,22971.428571428572
2017-06-14,6.203485012054443,6.281120656855583,6.201266649306539,6.281120656855583,4000,2017-06-14,-0.0017845593796442794,0.07985400754904415,5.933342865535191,5.965716727574667,0.022870649139788205,2017,6,2,6.214575290679932,5.660033226013184,18428.571428571428
2017-06-15,6.107363700866699,6.192393411311408,6.1036666649598645,6.12215113935654,5200,2017-06-15,-0.015494727721750534,0.08872674635154354,6.0004160063607355,5.951836824417114,0.024678727914255925,2017,6,3,6.203485012054443,5.637851715087891,18600.0
2017-06-16,5.915121555328369,6.227513658619671,5.915121555328369,6.227513658619671,55600,2017-06-16,-0.03147710779219659,0.31239210329130174,6.042666707720075,5.937432765960693,0.029391641180393564,2017,6,4,6.107363700866699,5.619366645812988,23085.714285714286
2017-06-19,6.14802885055542,6.14802885055542,5.730273721746609,5.970575381953664,51000,2017-06-19,0.03937489585776088,0.41775512880881127,6.110267911638532,5.933121331532797,0.0317708310134307,2017,6,0,5.915121555328369,5.674820423126221,29857.14285714286
2017-06-20,5.796819686889648,6.205702123819323,5.793122651014177,5.937303524470076,58000,2017-06-20,-0.0571254904950621,0.4125794728051462,6.079900332859585,5.91789968808492,0.0333899670456682,2017,6,1,6.14802885055542,6.009392738342285,35171.42857142857
2017-06-21,5.859667778015137,5.907727833231516,5.71548655465978,5.7302743453191445,40200,2017-06-21,0.010841822675221158,0.19224127857173645,6.035008839198521,5.9052020390828455,0.03126398359804156,2017,6,2,5.796819686889648,6.173908233642578,33571.42857142857
2017-06-22,5.660033226013184,5.854492894519538,5.660033226013184,5.767244811554851,33600,2017-06-22,-0.03406926118763276,0.19445966850635443,5.955788544246128,5.908159653345744,0.032082496213536975,2017,6,3,5.859667778015137,6.214575290679932,35371.42857142857
2017-06-23,5.700698375701904,5.9151215019417975,5.656335006745587,5.859667378888579,85600,2017-06-23,0.007184613246054017,0.2587864951962109,5.883961881910052,5.90039602915446,0.03276842079511734,2017,6,4,5.660033226013184,6.203485012054443,47028.57142857143
2017-06-26,5.767245292663574,6.036382931528531,5.722881558159659,5.86928117688494,54800,2017-06-26,0.011673467455375786,0.3135013733688723,5.835373537881034,5.902860689163208,0.033813909247851076,2017,6,0,5.700698375701904,6.107363700866699,54114.28571428572
2017-06-27,5.715487480163574,5.885547276568265,5.715487480163574,5.785729409027583,19600,2017-06-27,-0.008974442714590358,0.17005979640469082,5.806854384286063,5.902244551976522,0.032203182653836926,2017,6,1,5.767245292663574,5.915121555328369,48971.42857142857
2017-06-28,5.737669467926025,5.874456644723208,5.678517941884796,5.682214978369024,19800,2017-06-28,0.0038810316424342517,0.19593870283841142,5.748231615339007,5.901998122533162,0.02643118372511595,2017,6,2,5.715487480163574,6.14802885055542,44514.28571428572
2017-06-29,6.007546424865723,6.0851820709671856,5.763547672636028,5.767244708898607,39800,2017-06-29,0.047035988818862506,0.3216343983311578,5.778335435049875,5.9087758700052895,0.024401015474771786,2017,6,3,5.737669467926025,5.796819686889648,41914.28571428572
2017-06-30,6.058193206787109,6.251544006813304,6.051909021968441,6.2404529001018085,13800,2017-06-30,0.00843052693055446,0.19963498484486308,5.806696210588727,5.909355004628499,0.0243277658153355,2017,6,4,6.007546424865723,5.859667778015137,38142.857142857145
2017-07-03,6.155423641204834,6.184999222763814,6.040818350805972,6.184999222763814,16600,2017-07-03,0.016049411284670745,0.14418087195784235,5.877466269901821,5.905041885375977,0.017250915793714135,2017,7,0,6.058193206787109,5.660033226013184,35714.28571428572
2017-07-05,6.062999248504639,6.222707936907199,6.026029599004399,6.203483775578067,5200,2017-07-05,-0.015015114813787922,0.19667833790279943,5.929223537445068,5.899249935150147,0.020124245766068756,2017,7,2,6.155423641204834,5.700698375701904,24228.571428571428
2017-07-06,6.14802885055542,6.28111930457544,6.033423573558961,6.033423573558961,35400,2017-07-06,0.014024346460500103,0.24769573101647868,5.983621188572475,5.9036862055460615,0.020195562212061247,2017,7,3,6.062999248504639,5.767245292663574,21457.14285714286
2017-07-07,6.177605628967285,6.410513968756515,6.177605628967285,6.192393773459476,24400,2017-07-07,0.004810774173447996,0.23290833978922976,6.049638066973005,5.917118469874064,0.018730137036082305,2017,7,4,6.14802885055542,5.715487480163574,22142.85714285714
2017-07-10,6.159121036529541,6.369847155578852,6.159121036529541,6.369847155578852,6000,2017-07-10,-0.0029921936665993076,0.21072611904931104,6.109845433916364,5.92586792310079,0.019354649977225132,2017,7,0,6.177605628967285,5.737669467926025,20171.428571428572
2017-07-11,5.737669467926025,6.21087885570542,5.737669467926025,6.21087885570542,66800,2017-07-11,-0.0684272262395722,0.47320938777939503,6.071291582924979,5.919952853520711,0.029437964922265806,2017,7,1,6.159121036529541,6.007546424865723,24028.571428571428
2017-07-12,5.538032531738281,5.94469729032708,5.538032531738281,5.759849736890122,62200,2017-07-12,-0.03479408099468406,0.406664758588799,5.996982915060861,5.905904372533162,0.030385541328414267,2017,7,2,5.737669467926025,6.058193206787109,30942.85714285714
2017-07-13,5.587942123413086,5.611972505669455,5.453003477898542,5.5565180214715975,16800,2017-07-13,0.009012152129619144,0.15896902777091348,5.915914126804897,5.892164055506388,0.029390020858910026,2017,7,3,5.538032531738281,6.155423641204834,30971.428571428572
2017-07-14,5.478882312774658,5.660033214231821,5.478882312774658,5.545427556271934,17200,2017-07-14,-0.019516990017035885,0.18115090145716284,5.8324688502720425,5.879594453175863,0.029481893190460948,2017,7,4,5.587942123413086,6.062999248504639,32685.714285714286
2017-07-17,5.563911437988281,5.563911437988281,5.508456960326035,5.549123647792095,12800,2017-07-17,0.015519429029414944,0.05545447766224587,5.749023505619594,5.875897487004598,0.02972304280746213,2017,7,0,5.478882312774658,6.14802885055542,29457.14285714286
2017-07-18,5.486276149749756,5.604578486379797,5.482579113587874,5.482579113587874,9800,2017-07-18,-0.01395336520068613,0.1219993727919233,5.650262151445661,5.870105584462483,0.02859270041546614,2017,7,1,5.563911437988281,6.177605628967285,27371.428571428572
2017-07-19,5.460397720336914,5.575003023293942,5.460397720336914,5.501064061294443,9800,2017-07-19,-0.004716938904729018,0.11460530295702753,5.550444534846714,5.864190451304117,0.028464542823342456,2017,7,2,5.486276149749756,6.159121036529541,27914.285714285714
2017-07-20,5.512154579162598,5.550972752889719,5.453003412120094,5.453003412120094,10400,2017-07-20,0.009478587728677379,0.09796934076962494,5.518228122166225,5.860616715749105,0.01827309992642783,2017,7,3,5.460397720336914,5.737669467926025,19857.14285714286
2017-07-21,5.538032531738281,5.541729567423515,5.508456951393866,5.5121539870791,30400,2017-07-21,0.004694707342480786,0.033272616029649704,5.518228122166225,5.856057119369507,0.013113453702025928,2017,7,4,5.512154579162598,5.538032531738281,15314.285714285714
2017-07-24,5.497366905212402,5.549124353768156,5.491821350970038,5.549124353768156,17200,2017-07-24,-0.007342973572803224,0.057303002798118285,5.505288805280413,5.83898959159851,0.012706180333570247,2017,7,0,5.538032531738281,5.587942123413086,15371.42857142857
2017-07-25,5.456700801849365,5.575003143601506,5.456700801849365,5.545427558163471,22600,2017-07-25,-0.007397378429385704,0.11830234175214116,5.502120018005371,5.815082677205404,0.01061718924212329,2017,7,1,5.497366905212402,5.478882312774658,16142.857142857143
2017-07-26,5.5158514976501465,5.541730044537334,5.489972950762959,5.489972950762959,9000,2017-07-26,0.010840010832321001,0.05175709377437521,5.49525431224278,5.791791884104411,0.009529799554439214,2017,7,2,5.456700801849365,5.563911437988281,15600.0
2017-07-27,5.508456707000732,5.560214146591506,5.508456707000732,5.560214146591506,6000,2017-07-27,-0.0013406435348313206,0.051757439590773835,5.498422963278634,5.768624273935954,0.007741000838983291,2017,7,3,5.5158514976501465,5.486276149749756,15057.142857142857
